shift_id,staff_id,staff_type,department_id,shift_date,shift_type,hours_worked
SHF-275901,NUR-985610,Nurse,DEP-008,2025-07-09,Morning,10.0
SHF-275938,EMP-968450,Employee,DEP-007,2025-01-08,Morning,8.0
SHF-276162,DOC-291793,Doctor,DEP-005,2025-06-10,Afternoon,12.0
SHF-276164,NUR-425090,Nurse,DEP-005,2023-05-10,Morning,12.0
SHF-276184,NUR-304948,Nurse,DEP-020,2025-11-06,Afternoon,10.0
SHF-276198,NUR-131727,Nurse,DEP-004,2023-12-24,Morning,10.0
SHF-276205,NUR-697696,Nurse,DEP-012,2025-01-11,Night,12.0
SHF-276225,NUR-359747,Nurse,DEP-008,2023-03-19,Morning,10.0
SHF-276229,DOC-231613,Doctor,DEP-019,2026-04-08,Afternoon,12.0
SHF-276267,DOC-191713,Doctor,DEP-010,2025-12-13,Morning,8.0
SHF-276278,NUR-651125,Nurse,DEP-010,2025-02-22,Night,8.0
SHF-276404,EMP-517436,Employee,DEP-019,2024-03-08,Afternoon,10.0
SHF-276429,NUR-735733,Nurse,DEP-001,2025-01-31,Night,8.0
SHF-276656,EMP-442420,Employee,DEP-008,2025-03-21,Night,8.0
SHF-276669,NUR-835603,Nurse,DEP-002,2023-09-11,Morning,12.0
SHF-276699,NUR-900951,Nurse,DEP-002,2026-05-19,Night,10.0
SHF-276759,DOC-377475,Doctor,DEP-019,2023-02-26,Night,12.0
SHF-276772,NUR-942035,Nurse,DEP-015,2025-11-17,Night,8.0
SHF-276857,EMP-938345,Employee,DEP-011,2023-02-24,Night,12.0
SHF-276897,DOC-227942,Doctor,DEP-017,2025-01-01,Night,8.0
SHF-276923,EMP-218048,Employee,DEP-012,2024-12-22,Morning,10.0
SHF-276969,EMP-820921,Employee,DEP-002,2025-09-23,Afternoon,12.0
SHF-276970,NUR-383849,Nurse,DEP-020,2024-01-18,Night,10.0
SHF-276993,EMP-496140,Employee,DEP-010,2025-02-05,Morning,8.0
SHF-276996,DOC-862248,Doctor,DEP-014,2023-05-29,Afternoon,10.0
SHF-277041,NUR-758640,Nurse,DEP-018,2023-03-04,Night,12.0
SHF-277058,EMP-892627,Employee,DEP-006,2023-06-03,Afternoon,8.0
SHF-277088,NUR-364397,Nurse,DEP-007,2026-03-27,Afternoon,12.0
SHF-277105,NUR-951677,Nurse,DEP-004,2023-02-09,Morning,10.0
SHF-277108,NUR-428550,Nurse,DEP-015,2026-07-08,Morning,8.0
SHF-277172,NUR-803908,Nurse,DEP-017,2025-06-23,Night,10.0
SHF-277182,NUR-410285,Nurse,DEP-017,2023-03-24,Afternoon,8.0
SHF-277253,NUR-989744,Nurse,DEP-004,2025-09-03,Afternoon,12.0
SHF-277276,NUR-382740,Nurse,DEP-014,2023-06-15,Afternoon,10.0
SHF-277336,NUR-968257,Nurse,DEP-003,2025-12-12,Afternoon,10.0
SHF-277367,NUR-201516,Nurse,DEP-001,2023-08-22,Night,10.0
SHF-277434,DOC-472843,Doctor,DEP-009,2023-03-14,Night,10.0
SHF-277441,NUR-828175,Nurse,DEP-001,2024-10-12,Night,12.0
SHF-277454,NUR-624647,Nurse,DEP-004,2023-07-03,Afternoon,8.0
SHF-277505,EMP-647181,Employee,DEP-006,2025-06-04,Night,8.0
SHF-277520,NUR-175531,Nurse,DEP-004,2024-08-24,Night,8.0
SHF-277684,DOC-503578,Doctor,DEP-012,2024-02-21,Afternoon,10.0
SHF-277701,NUR-797443,Nurse,DEP-013,2024-09-27,Night,8.0
SHF-277717,NUR-596078,Nurse,DEP-012,2024-10-23,Night,8.0
SHF-277719,DOC-658922,Doctor,DEP-011,2024-12-23,Night,10.0
SHF-277736,NUR-674009,Nurse,DEP-019,2024-07-28,Night,12.0
SHF-277758,NUR-290755,Nurse,DEP-018,2024-11-04,Afternoon,12.0
SHF-277828,NUR-810514,Nurse,DEP-016,2023-11-26,Afternoon,12.0
SHF-277844,NUR-313194,Nurse,DEP-008,2025-11-08,Afternoon,8.0
SHF-277882,EMP-955354,Employee,DEP-005,2025-09-03,Afternoon,8.0
SHF-277998,EMP-389470,Employee,DEP-014,2024-05-10,Afternoon,12.0
SHF-278041,EMP-463389,Employee,DEP-012,2024-11-27,Afternoon,10.0
SHF-278045,DOC-736783,Doctor,DEP-019,2026-04-03,Night,12.0
SHF-278090,NUR-321640,Nurse,DEP-006,2023-03-15,Night,12.0
SHF-278180,DOC-702997,Doctor,DEP-018,2023-03-07,Morning,8.0
SHF-278204,NUR-182504,Nurse,DEP-010,2025-08-31,Morning,12.0
SHF-278216,NUR-231179,Nurse,DEP-008,2026-07-24,Afternoon,12.0
SHF-278227,DOC-730578,Doctor,DEP-020,2023-12-07,Afternoon,8.0
SHF-278267,DOC-299419,Doctor,DEP-003,2023-09-27,Morning,12.0
SHF-278271,EMP-902669,Employee,DEP-004,2024-02-05,Morning,8.0
SHF-278291,EMP-569845,Employee,DEP-007,2023-03-06,Morning,12.0
SHF-278323,NUR-475841,Nurse,DEP-007,2023-08-30,Night,8.0
SHF-278357,EMP-900608,Employee,DEP-005,2025-09-14,Night,8.0
SHF-278413,EMP-690561,Employee,DEP-002,2023-10-07,Afternoon,10.0
SHF-278485,NUR-203074,Nurse,DEP-005,2026-05-21,Morning,12.0
SHF-278515,NUR-354587,Nurse,DEP-011,2026-04-05,Night,10.0
SHF-278529,DOC-569031,Doctor,DEP-017,2025-10-07,Morning,8.0
SHF-278598,NUR-704519,Nurse,DEP-010,2024-06-26,Morning,10.0
SHF-278622,EMP-476699,Employee,DEP-015,2024-03-31,Morning,8.0
SHF-278685,NUR-175531,Nurse,DEP-005,2023-03-30,Night,8.0
SHF-278748,EMP-180311,Employee,DEP-006,2024-10-06,Afternoon,12.0
SHF-278759,DOC-837811,Doctor,DEP-017,2024-10-16,Night,12.0
SHF-278783,NUR-196680,Nurse,DEP-011,2026-06-16,Night,10.0
SHF-278809,NUR-116095,Nurse,DEP-013,2023-12-07,Afternoon,10.0
SHF-278830,NUR-334128,Nurse,DEP-003,2026-06-30,Afternoon,12.0
SHF-278855,DOC-961171,Doctor,DEP-015,2025-06-12,Morning,12.0
SHF-278962,EMP-737278,Employee,DEP-006,2023-09-22,Night,10.0
SHF-279047,NUR-980944,Nurse,DEP-004,2024-07-29,Morning,8.0
SHF-279090,NUR-304812,Nurse,DEP-018,2024-08-25,Afternoon,10.0
SHF-279265,NUR-549510,Nurse,DEP-015,2023-02-11,Morning,8.0
SHF-279354,NUR-351532,Nurse,DEP-012,2025-04-30,Morning,8.0
SHF-279407,DOC-126842,Doctor,DEP-009,2026-05-05,Afternoon,8.0
SHF-279540,NUR-363054,Nurse,DEP-019,2025-06-13,Afternoon,10.0
SHF-279564,EMP-189581,Employee,DEP-014,2025-02-24,Morning,10.0
SHF-279620,EMP-785404,Employee,DEP-011,2026-01-25,Morning,12.0
SHF-279645,NUR-119391,Nurse,DEP-011,2026-07-29,Afternoon,10.0
SHF-279707,NUR-457574,Nurse,DEP-010,2024-06-30,Afternoon,8.0
SHF-279758,EMP-180311,Employee,DEP-008,2025-07-13,Night,8.0
SHF-279770,NUR-903663,Nurse,DEP-019,2026-05-15,Night,10.0
SHF-279781,NUR-159560,Nurse,DEP-011,2024-10-04,Night,8.0
SHF-279825,DOC-913894,Doctor,DEP-020,2024-02-27,Night,12.0
SHF-279839,EMP-869971,Employee,DEP-008,2023-05-28,Afternoon,8.0
SHF-279845,DOC-637664,Doctor,DEP-018,2025-05-19,Night,8.0
SHF-279891,NUR-144695,Nurse,DEP-015,2024-09-02,Night,12.0
SHF-279896,NUR-689532,Nurse,DEP-009,2023-02-06,Morning,10.0
SHF-279897,NUR-151808,Nurse,DEP-014,2025-01-09,Night,12.0
SHF-279907,DOC-108938,Doctor,DEP-013,2023-12-17,Morning,12.0
SHF-279943,DOC-183675,Doctor,DEP-006,2024-09-16,Afternoon,8.0
SHF-279993,EMP-220531,Employee,DEP-013,2023-01-20,Afternoon,10.0
SHF-280055,NUR-136157,Nurse,DEP-002,2023-12-14,Morning,10.0
SHF-280067,EMP-770523,Employee,DEP-007,2023-12-18,Afternoon,10.0
SHF-280103,DOC-946443,Doctor,DEP-006,2023-09-03,Afternoon,8.0
SHF-280218,NUR-458937,Nurse,DEP-012,2026-07-30,Morning,12.0
SHF-280228,DOC-224835,Doctor,DEP-002,2025-10-11,Night,12.0
SHF-280230,EMP-463071,Employee,DEP-015,2024-06-07,Afternoon,8.0
SHF-280244,NUR-165543,Nurse,DEP-016,2023-03-19,Night,12.0
SHF-280252,NUR-554991,Nurse,DEP-005,2026-04-30,Afternoon,8.0
SHF-280447,EMP-355158,Employee,DEP-010,2023-06-26,Afternoon,8.0
SHF-280472,DOC-980294,Doctor,DEP-015,2023-09-30,Morning,12.0
SHF-280536,DOC-470055,Doctor,DEP-012,2024-01-26,Night,10.0
SHF-280662,NUR-423975,Nurse,DEP-017,2025-08-02,Afternoon,12.0
SHF-280687,NUR-468098,Nurse,DEP-015,2025-03-04,Night,8.0
SHF-280711,NUR-997761,Nurse,DEP-011,2026-04-17,Night,12.0
SHF-280723,EMP-905344,Employee,DEP-018,2025-05-25,Night,8.0
SHF-280739,EMP-787954,Employee,DEP-018,2026-06-16,Afternoon,12.0
SHF-280773,NUR-211127,Nurse,DEP-013,2025-03-01,Night,12.0
SHF-280807,EMP-462504,Employee,DEP-013,2024-06-02,Night,10.0
SHF-280808,NUR-247836,Nurse,DEP-017,2025-10-23,Afternoon,12.0
SHF-280831,NUR-366395,Nurse,DEP-001,2024-01-03,Morning,8.0
SHF-280853,NUR-767827,Nurse,DEP-002,2024-07-02,Morning,10.0
SHF-280937,DOC-653993,Doctor,DEP-003,2025-02-24,Night,8.0
SHF-280953,DOC-542213,Doctor,DEP-011,2023-01-10,Night,10.0
SHF-281008,NUR-397503,Nurse,DEP-007,2026-05-27,Night,10.0
SHF-281020,DOC-574457,Doctor,DEP-015,2024-08-08,Afternoon,8.0
SHF-281041,NUR-463532,Nurse,DEP-014,2024-07-17,Afternoon,12.0
SHF-281070,NUR-482824,Nurse,DEP-001,2024-10-05,Afternoon,10.0
SHF-281081,EMP-938345,Employee,DEP-013,2025-11-20,Morning,8.0
SHF-281086,NUR-767827,Nurse,DEP-020,2024-06-24,Night,12.0
SHF-281148,EMP-704144,Employee,DEP-019,2024-11-01,Night,8.0
SHF-281203,EMP-981093,Employee,DEP-003,2024-10-24,Night,10.0
SHF-281232,NUR-881563,Nurse,DEP-002,2023-03-01,Afternoon,8.0
SHF-281277,NUR-847046,Nurse,DEP-016,2025-06-17,Night,12.0
SHF-281286,NUR-213747,Nurse,DEP-007,2023-06-26,Afternoon,12.0
SHF-281399,NUR-160277,Nurse,DEP-017,2023-02-03,Afternoon,8.0
SHF-281451,NUR-900946,Nurse,DEP-004,2024-10-25,Night,8.0
SHF-281494,DOC-728967,Doctor,DEP-013,2024-06-12,Night,12.0
SHF-281511,NUR-479775,Nurse,DEP-006,2025-04-17,Night,10.0
SHF-281521,NUR-746213,Nurse,DEP-018,2026-01-09,Afternoon,12.0
SHF-281569,NUR-974204,Nurse,DEP-020,2025-11-29,Morning,8.0
SHF-281574,EMP-387700,Employee,DEP-015,2026-05-17,Afternoon,8.0
SHF-281586,NUR-158433,Nurse,DEP-019,2023-02-24,Night,12.0
SHF-281630,EMP-671967,Employee,DEP-009,2024-07-10,Afternoon,8.0
SHF-281677,DOC-371528,Doctor,DEP-001,2025-11-12,Afternoon,10.0
SHF-281689,DOC-609792,Doctor,DEP-002,2025-09-16,Night,10.0
SHF-281738,DOC-173228,Doctor,DEP-005,2025-03-12,Night,10.0
SHF-281770,DOC-923881,Doctor,DEP-020,2026-05-18,Morning,10.0
SHF-281781,EMP-955354,Employee,DEP-012,2023-07-24,Night,10.0
SHF-281857,NUR-221384,Nurse,DEP-002,2026-07-18,Night,10.0
SHF-281899,DOC-734185,Doctor,DEP-005,2025-03-31,Afternoon,8.0
SHF-281920,NUR-846117,Nurse,DEP-003,2025-08-15,Night,10.0
SHF-281947,NUR-790589,Nurse,DEP-014,2025-06-28,Morning,8.0
SHF-281951,EMP-985560,Employee,DEP-007,2025-01-04,Night,8.0
SHF-282025,DOC-603512,Doctor,DEP-002,2024-06-22,Night,12.0
SHF-282029,NUR-893669,Nurse,DEP-016,2025-03-12,Night,10.0
SHF-282067,NUR-296160,Nurse,DEP-019,2023-04-27,Afternoon,8.0
SHF-282096,DOC-361746,Doctor,DEP-006,2024-10-02,Night,8.0
SHF-282187,DOC-611361,Doctor,DEP-011,2023-06-23,Night,10.0
SHF-282428,NUR-408087,Nurse,DEP-007,2023-09-08,Night,10.0
SHF-282430,DOC-628460,Doctor,DEP-002,2026-02-25,Morning,12.0
SHF-282531,NUR-397950,Nurse,DEP-015,2026-03-06,Afternoon,12.0
SHF-282602,NUR-774359,Nurse,DEP-008,2023-07-14,Morning,12.0
SHF-282637,DOC-528174,Doctor,DEP-010,2024-03-26,Morning,10.0
SHF-282639,EMP-128139,Employee,DEP-004,2024-01-13,Afternoon,8.0
SHF-282654,NUR-201987,Nurse,DEP-004,2026-06-05,Morning,8.0
SHF-282660,NUR-162698,Nurse,DEP-009,2024-05-02,Afternoon,12.0
SHF-282684,NUR-400051,Nurse,DEP-020,2024-11-26,Night,8.0
SHF-282710,EMP-688033,Employee,DEP-003,2026-07-07,Morning,10.0
SHF-282714,EMP-508189,Employee,DEP-003,2026-03-09,Afternoon,8.0
SHF-282757,NUR-432898,Nurse,DEP-019,2025-10-28,Morning,10.0
SHF-282769,DOC-729671,Doctor,DEP-002,2026-05-19,Afternoon,12.0
SHF-282834,EMP-982035,Employee,DEP-002,2025-12-07,Night,8.0
SHF-282909,DOC-624290,Doctor,DEP-014,2024-07-15,Morning,12.0
SHF-283042,NUR-439181,Nurse,DEP-001,2023-07-23,Night,8.0
SHF-283062,NUR-774199,Nurse,DEP-006,2023-09-08,Morning,10.0
SHF-283097,DOC-658922,Doctor,DEP-001,2023-12-31,Afternoon,10.0
SHF-283134,DOC-837811,Doctor,DEP-020,2025-09-27,Afternoon,12.0
SHF-283204,NUR-621680,Nurse,DEP-012,2024-05-21,Afternoon,12.0
SHF-283210,NUR-738622,Nurse,DEP-018,2025-11-06,Night,12.0
SHF-283247,NUR-943613,Nurse,DEP-017,2026-01-20,Afternoon,12.0
SHF-283261,EMP-286391,Employee,DEP-013,2025-05-04,Afternoon,8.0
SHF-283281,NUR-634732,Nurse,DEP-009,2023-09-27,Night,10.0
SHF-283293,DOC-996986,Doctor,DEP-016,2024-06-10,Afternoon,10.0
SHF-283313,NUR-366354,Nurse,DEP-008,2025-06-23,Afternoon,8.0
SHF-283328,EMP-972540,Employee,DEP-010,2023-04-30,Night,10.0
SHF-283432,EMP-157727,Employee,DEP-007,2025-02-18,Afternoon,12.0
SHF-283522,NUR-590698,Nurse,DEP-002,2024-05-11,Morning,12.0
SHF-283542,NUR-227245,Nurse,DEP-010,2026-06-09,Morning,8.0
SHF-283610,NUR-901032,Nurse,DEP-006,2026-03-02,Afternoon,12.0
SHF-283686,EMP-316100,Employee,DEP-008,2026-02-02,Morning,12.0
SHF-283791,DOC-215566,Doctor,DEP-003,2025-04-27,Morning,8.0
SHF-283833,NUR-438777,Nurse,DEP-014,2024-08-01,Morning,12.0
SHF-283898,DOC-653993,Doctor,DEP-016,2024-12-20,Afternoon,10.0
SHF-283993,DOC-216955,Doctor,DEP-018,2025-10-23,Night,12.0
SHF-283999,NUR-847667,Nurse,DEP-020,2025-08-15,Afternoon,8.0
SHF-284125,EMP-957392,Employee,DEP-014,2025-07-12,Morning,12.0
SHF-284147,DOC-478074,Doctor,DEP-010,2026-07-01,Night,10.0
SHF-284148,NUR-475315,Nurse,DEP-019,2025-05-24,Morning,12.0
SHF-284155,EMP-552092,Employee,DEP-002,2023-03-05,Afternoon,12.0
SHF-284228,NUR-539494,Nurse,DEP-009,2024-11-27,Morning,8.0
SHF-284284,EMP-335164,Employee,DEP-018,2023-03-03,Night,10.0
SHF-284383,EMP-160302,Employee,DEP-001,2025-06-20,Afternoon,12.0
SHF-284397,NUR-151159,Nurse,DEP-001,2023-01-05,Afternoon,10.0
SHF-284417,EMP-486605,Employee,DEP-008,2024-01-12,Morning,10.0
SHF-284436,DOC-593276,Doctor,DEP-018,2024-09-02,Morning,10.0
SHF-284462,NUR-285422,Nurse,DEP-005,2025-12-01,Night,8.0
SHF-284607,NUR-602916,Nurse,DEP-018,2026-07-02,Night,10.0
SHF-284636,EMP-952757,Employee,DEP-019,2026-06-15,Afternoon,12.0
SHF-284658,NUR-942035,Nurse,DEP-003,2024-02-20,Afternoon,12.0
SHF-284711,NUR-236862,Nurse,DEP-016,2025-07-16,Morning,12.0
SHF-284746,DOC-588473,Doctor,DEP-019,2026-05-11,Night,8.0
SHF-284758,DOC-217391,Doctor,DEP-014,2024-10-12,Night,8.0
SHF-284771,NUR-751354,Nurse,DEP-019,2025-05-02,Morning,10.0
SHF-284800,NUR-349987,Nurse,DEP-008,2024-11-24,Afternoon,12.0
SHF-284819,NUR-916765,Nurse,DEP-015,2024-07-10,Night,10.0
SHF-284847,NUR-606676,Nurse,DEP-019,2025-01-24,Morning,12.0
SHF-284858,EMP-105129,Employee,DEP-002,2024-03-04,Afternoon,10.0
SHF-284883,NUR-487624,Nurse,DEP-002,2023-05-28,Afternoon,10.0
SHF-284889,NUR-598223,Nurse,DEP-003,2023-11-21,Morning,8.0
SHF-284938,NUR-247020,Nurse,DEP-011,2025-03-29,Afternoon,10.0
SHF-285043,DOC-548443,Doctor,DEP-006,2023-03-16,Night,10.0
SHF-285060,NUR-162698,Nurse,DEP-014,2023-02-19,Night,8.0
SHF-285134,DOC-183031,Doctor,DEP-004,2023-12-21,Morning,8.0
SHF-285191,NUR-803908,Nurse,DEP-009,2023-04-03,Morning,12.0
SHF-285254,EMP-434529,Employee,DEP-013,2024-11-15,Night,8.0
SHF-285272,DOC-733162,Doctor,DEP-006,2023-12-12,Afternoon,10.0
SHF-285304,NUR-264261,Nurse,DEP-020,2026-04-06,Afternoon,12.0
SHF-285312,EMP-184090,Employee,DEP-016,2023-11-05,Night,10.0
SHF-285319,EMP-240060,Employee,DEP-004,2023-04-11,Afternoon,8.0
SHF-285415,NUR-848832,Nurse,DEP-004,2023-07-30,Night,12.0
SHF-285446,EMP-463389,Employee,DEP-016,2024-09-07,Afternoon,12.0
SHF-285452,NUR-856917,Nurse,DEP-005,2025-07-13,Morning,10.0
SHF-285480,DOC-518223,Doctor,DEP-015,2025-06-30,Night,10.0
SHF-285568,NUR-872118,Nurse,DEP-007,2023-10-04,Afternoon,10.0
SHF-285791,NUR-762126,Nurse,DEP-008,2025-02-23,Morning,12.0
SHF-285805,NUR-283290,Nurse,DEP-001,2026-01-03,Afternoon,12.0
SHF-285823,NUR-237858,Nurse,DEP-017,2024-01-27,Morning,10.0
SHF-285849,NUR-478225,Nurse,DEP-007,2025-06-08,Night,12.0
SHF-285888,EMP-607643,Employee,DEP-009,2023-05-22,Morning,10.0
SHF-286015,EMP-225337,Employee,DEP-011,2023-03-20,Night,12.0
SHF-286016,NUR-826673,Nurse,DEP-018,2024-03-08,Morning,10.0
SHF-286071,DOC-913894,Doctor,DEP-019,2024-08-01,Night,12.0
SHF-286098,DOC-891386,Doctor,DEP-013,2023-07-02,Morning,8.0
SHF-286109,EMP-458699,Employee,DEP-008,2023-05-07,Afternoon,12.0
SHF-286194,NUR-653537,Nurse,DEP-014,2023-01-24,Morning,12.0
SHF-286205,EMP-149104,Employee,DEP-003,2025-09-15,Night,12.0
SHF-286242,DOC-800951,Doctor,DEP-005,2025-12-14,Night,8.0
SHF-286243,EMP-588615,Employee,DEP-001,2025-12-14,Afternoon,12.0
SHF-286268,NUR-545168,Nurse,DEP-012,2024-11-05,Afternoon,10.0
SHF-286302,EMP-105129,Employee,DEP-006,2025-03-09,Afternoon,10.0
SHF-286324,EMP-414346,Employee,DEP-012,2023-01-20,Afternoon,10.0
SHF-286370,DOC-894559,Doctor,DEP-019,2025-09-06,Afternoon,8.0
SHF-286474,EMP-189581,Employee,DEP-019,2024-05-19,Night,8.0
SHF-286504,EMP-304548,Employee,DEP-011,2025-08-06,Afternoon,12.0
SHF-286533,DOC-299580,Doctor,DEP-011,2024-05-10,Morning,10.0
SHF-286581,EMP-519382,Employee,DEP-011,2024-07-21,Morning,10.0
SHF-286636,EMP-220531,Employee,DEP-015,2025-08-20,Morning,8.0
SHF-286642,NUR-235833,Nurse,DEP-015,2024-03-13,Afternoon,12.0
SHF-286680,EMP-102977,Employee,DEP-015,2025-01-25,Night,8.0
SHF-286704,EMP-603025,Employee,DEP-016,2023-04-16,Morning,12.0
SHF-286769,EMP-102977,Employee,DEP-003,2026-05-25,Morning,12.0
SHF-286827,NUR-139100,Nurse,DEP-006,2025-07-26,Night,10.0
SHF-286829,NUR-201568,Nurse,DEP-010,2024-03-07,Night,8.0
SHF-286856,NUR-572836,Nurse,DEP-005,2026-02-01,Morning,8.0
SHF-286884,DOC-684047,Doctor,DEP-015,2024-09-02,Night,10.0
SHF-286924,NUR-735723,Nurse,DEP-020,2024-08-05,Night,12.0
SHF-287052,NUR-985610,Nurse,DEP-013,2026-01-03,Afternoon,8.0
SHF-287056,NUR-167455,Nurse,DEP-013,2023-03-05,Afternoon,8.0
SHF-287148,EMP-438755,Employee,DEP-017,2024-10-26,Afternoon,12.0
SHF-287168,NUR-361010,Nurse,DEP-008,2023-07-03,Afternoon,10.0
SHF-287183,DOC-191713,Doctor,DEP-009,2023-04-08,Night,8.0
SHF-287198,NUR-976857,Nurse,DEP-015,2023-07-24,Morning,8.0
SHF-287215,EMP-240060,Employee,DEP-012,2026-01-26,Night,8.0
SHF-287218,NUR-366578,Nurse,DEP-009,2026-05-06,Morning,8.0
SHF-287254,DOC-214346,Doctor,DEP-019,2025-03-15,Afternoon,12.0
SHF-287276,EMP-400399,Employee,DEP-002,2026-01-19,Afternoon,10.0
SHF-287280,EMP-620479,Employee,DEP-001,2023-07-29,Night,8.0
SHF-287371,NUR-361010,Nurse,DEP-011,2026-01-10,Afternoon,12.0
SHF-287378,EMP-413258,Employee,DEP-018,2024-03-03,Night,10.0
SHF-287420,NUR-309906,Nurse,DEP-004,2023-03-08,Night,12.0
SHF-287427,NUR-857489,Nurse,DEP-015,2023-12-10,Morning,10.0
SHF-287481,EMP-848995,Employee,DEP-006,2025-03-21,Afternoon,8.0
SHF-287497,DOC-264181,Doctor,DEP-008,2024-04-06,Morning,10.0
SHF-287505,EMP-339802,Employee,DEP-015,2023-03-03,Morning,12.0
SHF-287506,NUR-639260,Nurse,DEP-005,2023-08-07,Afternoon,8.0
SHF-287523,NUR-882750,Nurse,DEP-014,2024-08-14,Night,8.0
SHF-287536,DOC-876634,Doctor,DEP-014,2025-07-12,Night,8.0
SHF-287563,NUR-974204,Nurse,DEP-010,2024-05-25,Morning,10.0
SHF-287569,NUR-452575,Nurse,DEP-016,2025-06-18,Afternoon,8.0
SHF-287616,NUR-879844,Nurse,DEP-014,2023-05-20,Night,10.0
SHF-287691,NUR-113356,Nurse,DEP-003,2025-09-19,Afternoon,12.0
SHF-287734,NUR-479775,Nurse,DEP-004,2023-12-31,Afternoon,12.0
SHF-287793,NUR-342869,Nurse,DEP-011,2024-10-29,Morning,10.0
SHF-287907,NUR-421255,Nurse,DEP-017,2024-10-24,Afternoon,10.0
SHF-288007,NUR-840647,Nurse,DEP-003,2026-01-08,Morning,10.0
SHF-288053,NUR-492950,Nurse,DEP-009,2024-09-18,Morning,12.0
SHF-288277,NUR-227245,Nurse,DEP-005,2024-06-16,Morning,12.0
SHF-288444,NUR-771998,Nurse,DEP-001,2024-03-28,Afternoon,8.0
SHF-288463,EMP-193121,Employee,DEP-005,2024-01-26,Morning,10.0
SHF-288488,DOC-561540,Doctor,DEP-007,2024-08-08,Night,10.0
SHF-288555,NUR-405011,Nurse,DEP-016,2023-04-02,Night,10.0
SHF-288557,NUR-236862,Nurse,DEP-001,2023-07-10,Morning,12.0
SHF-288655,NUR-371640,Nurse,DEP-006,2024-07-29,Afternoon,8.0
SHF-288656,NUR-661818,Nurse,DEP-010,2025-03-10,Night,10.0
SHF-288662,NUR-656421,Nurse,DEP-006,2026-02-13,Night,10.0
SHF-288673,NUR-212936,Nurse,DEP-016,2023-09-03,Night,10.0
SHF-288679,NUR-469120,Nurse,DEP-013,2026-01-21,Afternoon,12.0
SHF-288736,DOC-969536,Doctor,DEP-001,2024-01-07,Afternoon,8.0
SHF-288750,NUR-411300,Nurse,DEP-001,2023-12-02,Morning,10.0
SHF-288850,NUR-754145,Nurse,DEP-011,2024-01-19,Night,12.0
SHF-288853,EMP-989178,Employee,DEP-005,2024-11-02,Morning,8.0
SHF-288874,NUR-772432,Nurse,DEP-018,2025-01-07,Morning,8.0
SHF-288964,NUR-414973,Nurse,DEP-011,2026-06-20,Afternoon,12.0
SHF-288986,DOC-140462,Doctor,DEP-008,2025-03-17,Night,12.0
SHF-289036,DOC-599568,Doctor,DEP-019,2025-04-19,Night,12.0
SHF-289054,NUR-970683,Nurse,DEP-006,2026-01-04,Night,12.0
SHF-289085,NUR-765623,Nurse,DEP-018,2024-03-28,Morning,8.0
SHF-289103,EMP-767867,Employee,DEP-001,2026-03-30,Night,12.0
SHF-289190,DOC-621820,Doctor,DEP-015,2024-08-07,Morning,8.0
SHF-289197,DOC-729671,Doctor,DEP-018,2024-04-20,Morning,10.0
SHF-289317,EMP-201160,Employee,DEP-019,2024-03-05,Afternoon,12.0
SHF-289425,EMP-663342,Employee,DEP-004,2024-01-07,Afternoon,10.0
SHF-289436,DOC-826267,Doctor,DEP-002,2025-05-09,Afternoon,12.0
SHF-289474,DOC-418960,Doctor,DEP-003,2023-03-19,Morning,12.0
SHF-289489,EMP-350844,Employee,DEP-013,2024-01-04,Morning,10.0
SHF-289514,DOC-920819,Doctor,DEP-001,2023-12-12,Morning,10.0
SHF-289522,NUR-108164,Nurse,DEP-004,2025-01-12,Afternoon,10.0
SHF-289581,DOC-326503,Doctor,DEP-012,2025-12-31,Afternoon,12.0
SHF-289589,NUR-207415,Nurse,DEP-012,2024-07-08,Morning,12.0
SHF-289621,NUR-598524,Nurse,DEP-011,2025-10-20,Afternoon,8.0
SHF-289635,EMP-517320,Employee,DEP-005,2024-03-06,Afternoon,10.0
SHF-289643,DOC-854036,Doctor,DEP-011,2023-10-02,Morning,10.0
SHF-289670,NUR-582812,Nurse,DEP-002,2025-07-25,Morning,10.0
SHF-289802,EMP-733534,Employee,DEP-019,2025-04-02,Afternoon,8.0
SHF-289890,DOC-683722,Doctor,DEP-004,2025-07-27,Morning,8.0
SHF-289913,EMP-641128,Employee,DEP-013,2026-03-15,Afternoon,10.0
SHF-290018,DOC-756367,Doctor,DEP-012,2026-07-30,Night,10.0
SHF-290074,EMP-798147,Employee,DEP-012,2025-04-21,Morning,10.0
SHF-290120,NUR-534922,Nurse,DEP-007,2023-02-24,Morning,8.0
SHF-290146,NUR-438777,Nurse,DEP-005,2025-10-21,Afternoon,8.0
SHF-290184,EMP-175501,Employee,DEP-018,2025-07-22,Morning,12.0
SHF-290342,NUR-776281,Nurse,DEP-007,2024-08-17,Afternoon,12.0
SHF-290387,NUR-853260,Nurse,DEP-018,2023-02-01,Afternoon,12.0
SHF-290491,NUR-422564,Nurse,DEP-004,2024-06-21,Morning,10.0
SHF-290522,NUR-308987,Nurse,DEP-006,2023-04-07,Morning,8.0
SHF-290563,DOC-478074,Doctor,DEP-009,2024-03-06,Morning,10.0
SHF-290630,DOC-878392,Doctor,DEP-005,2024-07-29,Night,10.0
SHF-290789,NUR-744750,Nurse,DEP-007,2024-02-02,Afternoon,8.0
SHF-290859,DOC-280772,Doctor,DEP-007,2025-06-19,Afternoon,12.0
